Title,Price,Shipping,Condition,Date Sold,URL
LEGO BrickHeadz  40632 Aragorn und Arwen,"EUR 15,00","+EUR 5,49 Versand",Gebraucht,2025-11-08,https://www.ebay.de/itm/267000247422?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3VT80QR25F7C2NGMN4GM&hash=item3e2a74747e%3Ag%3ATbsAAOSwZepm8Aiu&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn8oLZsJGRDKtChhELWBMfJDP4iU62WDikqWUMbbsN7MqWckE6VyirLUn9cOiTwmNihY%2FMwnwgqlWFQOxpA8ryhSC2DnavLm7vuKUVvWDUaNEer2x%2FgnuZngVZ%2BF0zSlBxJCe8Ap2mvGyyeBHKxPJzLxPeDae7Shlr%2BYcFqtBOjY9UlezEc7CrWYRGYm8332khR71uHGXN%2Bq1vg%2FfO3JshU21%2BQwRkHAO2lEZUaPKK%2FlLDzow%2FxIrIFrrBwTlboo0RPAl%2F9gAS1Nibs%2Fi5jGLbB4fjNvPBnJfzH5W%2BMj6%2B3nw%3D%3D%7Ctkp%3ABk9SR6a9j9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO Der Herr der Ringe BrickHeadz Sammlung 40630 40631 40632,"EUR 37,00","+EUR 4,79 Versand",Gebraucht,2025-10-30,https://www.ebay.de/itm/305856962801?_skw=LEGO+40632&itmmeta=01JGYP3VT8J7PJ3Z7QGY76SDWK&hash=item47367ee0f1%3Ag%3ACawAAOSwWzhnGTAd&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk44I88URMqopekWIFPDVvZWQlflxTnTl0FEwIx9rRYbONIaktycpghPLrBillC7Z%2Bwbg7s1EWz4EGG1ymf2EHcD8k9tLlTx6AlrtMs3nEANKXqmERxCuf%2FlpXXpAFxuuEgfSnFXPXFC4Jt9pzcMLQapiM9y5OlHf5bGmRK%2BiGStBSiJDrZTifMF33y2xwv6rjdJmK0GPUY%2BkImZ9k2y3LNXcTUxI7Q0Y38jbl2gNlJaw%3D%3D%7Ctkp%3ABk9SR6i9j9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
lego Brick Headz 40632 40631 40751 40630 alle Sets  neu und ungeöffnet,"EUR 74,50","+EUR 6,99 Versand",Brandneu,2025-10-30,https://www.ebay.de/itm/235805049611?_skw=LEGO+40632&itmmeta=01JGYP3VT8269QQMF60BV9AXM4&hash=item36e713830b%3Ag%3A%7ELAAAOSwXc5nFRvQ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlEsiCM1fbb4Bh0uYI0j4Usrw%2FYdW9cKRmxTHxJMz%2BnPEQG9CVOUymRcbgM1nzCWqmoZYsbhHiIWwYaHPLn%2FiKmwcEzwaw3o9DS6auC8cddTMuV%2BJsmqtHA47AdfY%2F1Op98Wkvtna4S%2BEHXgFoyJCcpQTH6%2FQ7UYtBak8IcdcTKtJBU2jbVkUesd4tm4tdz1sE5vK1GfTWXabv40elR6Pb%2F7t1XstnsZd4Iy3CA%2B7wpQpCyZ5XOr%2F4TYvnWVJE8bF4oZf0GTmS6jKhVraIn0TtHQE0sa7J5%2BzNqSyvJt%2BcsSw%3D%3D%7Ctkp%3ABk9SR6i9j9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Brickheadz 40632 Herr der Ringe Aragorn und Arwen Lord NEU Blitzvers. OVP,"EUR 19,99","+EUR 5,49 Versand",Brandneu,2025-10-18,https://www.ebay.de/itm/326273158834?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3VT9ENGKDB7NMARTACFD&hash=item4bf7654eb2%3Ag%3AInYAAOSwCStjxACJ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnLC1sfBAgvSct%2F9O3YCTXa4CHF4VP%2FY1lzz6c0SuZnwIBWv54ynLEDtC07cYS7V1Mr8QaBsu%2BLXhLlhRUtXrRjeb37lxf0Z4nKWzG7s9Xj9cbKmgWkr1rCJy4YioVgmKcdo8SfYJZNjvSIaChY94U1zYyiYZMQ2mL043S6eFKG5BZJs1UtcXfMb2tJZ4iOt4czOkH%2BehS4x5EKtPiG4Qb67SbxqoGUhEYUFlFetcYJTVYgIu0Qz%2BcNhqywHd%2F8IgkufqLI7Mhh32neGLNfvBfDyYj%2Bvw0suVYl%2FZ3xwiGGoQ%3D%3D%7Ctkp%3ABk9SR6q9j9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen | NEU & OVP,"EUR 12,62","+EUR 5,49 Versand",Brandneu,2025-10-11,https://www.ebay.de/itm/395758885258?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3VTAVZMBXZ11MDT10Y8E&hash=item5c2511598a%3Ag%3AxJAAAOSwrpxnABNC&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn%2B7AhZgSFgaPkboWxz3ZsmteEAzTJ77QJ2%2BlYyIUo2GEx6BqoTder7tdVA1DiQIlqQBtNVnc34lxnHFJ9xs9hWPI4blmCX4WFfkIVtDkn4m2IH%2FZOM4%2Bzy4fGB6IjUnHn23%2FGhiORwzyQ%2FR5dJ883%2BVXTjl%2FL5Ze2Gx7Ukwk3GybCxrsOulTEM%2BkwcEgJdHEwDninSsqWT1XMy67ZJIXQj53Jmf2AJlw%2FIS7g04vYqoyvIGxloGtN1w1pTH%2BTnwHsV7q%2BcGbAxZ7I9YWdoQj4r4TclAbJYWC92Ggdz%2FqBntQ%3D%3D%7Ctkp%3ABk9SR6q9j9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Herr der Ringe 40632 komplett OVP,"EUR 13,00","+EUR 4,95 Versand",Gebraucht,2025-10-11,https://www.ebay.de/itm/176622488113?_skw=LEGO+40632&itmmeta=01JGYP3VTAH0H9BA4ZPCK61KRN&hash=item291f854a31%3Ag%3A8vUAAOSw4zZnB-2c&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkomTSEEHo2boQloRtNpXQ4eBf60wIr1IIgH3f1vyvQVk0OsFC%2Bs9V7HtWrkYmex%2BGONXY%2FWORe8Ak%2Fj7%2FQOimTwy42%2ByYd9RqqhY%2BFdy3vVwdFuhGTH30ZNZfQEIm7i%2BQ9vq5riCDRlXsMwyXlLzyAiqAMTDynjHXnN8LOTtqrT2kZ2Jmw2skCp6LZPlS93y574wDj%2FteyDIvHwDaclY55SVyXazLYrmlPX1qhMFA6YBFngsusQpAfzFjXl0OogK84RLJogoenFRrocRkgo2%2FyWG%2F7yXz4sDhsBKLgHQPr4A%3D%3D%7Ctkp%3ABk9SR6q9j9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen,"EUR 15,00","+EUR 5,49 Versand",Gebraucht,2025-11-08,https://www.ebay.de/itm/267000247422?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3X001MPT1W6Z1E0WAYGZ&hash=item3e2a74747e%3Ag%3ATbsAAOSwZepm8Aiu&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn8oLZsJGRDKtChhELWBMfJDP4iU62WDikqWUMbbsN7MqWckE6VyirLUn9cOiTwmNihY%2FMwnwgqlWFQOxpA8ryhSC2DnavLm7vuKUVvWDUaNEer2x%2FgnuZngVZ%2BF0zSlByPeBWz2Nwh2sWIzIOl2KB16tQZiylQw59hk8lmWKG20K5JBQSsxsaJ0nDz1BPKEZRlbDXz4r1DAhe%2F0WKiIdUheYodoVUP2OzGUXhik%2FL2sG%2B9Uvjw7IVrm1%2FgRQYUcbalyMuTPS%2F1hL3Wdbpf4hk0S2ggcY6EnoiytCymADmwDg%3D%3D%7Ctkp%3ABk9SR5TQj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO Der Herr der Ringe BrickHeadz Sammlung 40630 40631 40632,"EUR 37,00","+EUR 4,79 Versand",Gebraucht,2025-10-30,https://www.ebay.de/itm/305856962801?_skw=LEGO+40632&itmmeta=01JGYP3X01T2RPPR6H7SC6YV99&hash=item47367ee0f1%3Ag%3ACawAAOSwWzhnGTAd&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk44I88URMqopekWIFPDVvZWQlflxTnTl0FEwIx9rRYbGX4Y7tpbmsoWDnZsHQn4DAlgJc80lHJ2WKzddLLZD%2F6vbyQh6nnw%2F1tSRQ7TRSv3Fg5o%2BowcXw4kGKDIyFmDypkr9YMWCkY6ZwONNQ85ikuVFTqp704T8qvAwmrbg7oIP0TQHbqiODx%2F2PwUcTVuc5rSGsXaqaHf7JWpphq0PQ5mUKpVAycHnbwkYxXR5NTqA%3D%3D%7Ctkp%3ABk9SR5bQj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
lego Brick Headz 40632 40631 40751 40630 alle Sets  neu und ungeöffnet,"EUR 74,50","+EUR 6,99 Versand",Brandneu,2025-10-30,https://www.ebay.de/itm/235805049611?_skw=LEGO+40632&itmmeta=01JGYP3X01AHJEPFZM80MGTDKX&hash=item36e713830b%3Ag%3A%7ELAAAOSwXc5nFRvQ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlEsiCM1fbb4Bh0uYI0j4Usrw%2FYdW9cKRmxTHxJMz%2BnPEQG9CVOUymRcbgM1nzCWqmoZYsbhHiIWwYaHPLn%2FiKmwcEzwaw3o9DS6auC8cddTMuV%2BJsmqtHA47AdfY%2F1Op%2BBZgI0c2Fe%2BKN73%2FSipajqKlB3JKAGxS5gexGHB%2BJBsrblO7f3SPSP975uB7ryAuzdBmCo24XhEUHSZ6MY3xyABPdA5hh%2B0JUqunyeYHxiGyvGuxtSyH%2BKeW2XbIYus6mupUVJLJQrA7lrF7DYGQ1RRPK2215BQloRNV2nU%2F4NRg%3D%3D%7Ctkp%3ABk9SR5bQj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Brickheadz 40632 Herr der Ringe Aragorn und Arwen Lord NEU Blitzvers. OVP,"EUR 19,99","+EUR 5,49 Versand",Brandneu,2025-10-18,https://www.ebay.de/itm/326273158834?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3X02G2CGPZPZ7A8VPBMT&hash=item4bf7654eb2%3Ag%3AInYAAOSwCStjxACJ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnLC1sfBAgvSct%2F9O3YCTXa4CHF4VP%2FY1lzz6c0SuZnwIBWv54ynLEDtC07cYS7V1Mr8QaBsu%2BLXhLlhRUtXrRjeb37lxf0Z4nKWzG7s9Xj9cbKmgWkr1rCJy4YioVgmKcwGbsGn3yweO6cuwuIe0MrNJYnHDkzzXR2O7NHeFk85WUH3SlAPKbnJMWz378tVcB1T64QHBVkDMcPFuwM85uU%2BVGrOwIoeiv23FglrcDLjUHy1BI%2B7LoyCJ2QuK4W%2FmMui%2F97jDMpnQHlob9QkFq0LyEiPpnCA9bbk%2BpnydeQuw%3D%3D%7Ctkp%3ABk9SR5jQj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen | NEU & OVP,"EUR 12,62","+EUR 5,49 Versand",Brandneu,2025-10-11,https://www.ebay.de/itm/395758885258?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3X02AXCE4SA7VZ5W74EC&hash=item5c2511598a%3Ag%3AxJAAAOSwrpxnABNC&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn%2B7AhZgSFgaPkboWxz3ZsmteEAzTJ77QJ2%2BlYyIUo2GEx6BqoTder7tdVA1DiQIlqQBtNVnc34lxnHFJ9xs9hWPI4blmCX4WFfkIVtDkn4m2IH%2FZOM4%2Bzy4fGB6IjUnHlQeZSJl1EdAGTaBAVV7jXv8hkzDLABEyAKgk7lzmd%2FNDQFfSSbPRbQByVerYXjDm1XAXC%2F9v3MHVT8SlV4YcuLqJF95ONA5vajvgqXCe1W9RMDrbyjOL0BrqE0KiKlmNit2f1k51dOIWObV%2B8SFBkZecWYsNpx8tiyl1xooBM8jA%3D%3D%7Ctkp%3ABk9SR5rQj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Herr der Ringe 40632 komplett OVP,"EUR 13,00","+EUR 4,95 Versand",Gebraucht,2025-10-11,https://www.ebay.de/itm/176622488113?_skw=LEGO+40632&itmmeta=01JGYP3X02K3Q3H354EHTED535&hash=item291f854a31%3Ag%3A8vUAAOSw4zZnB-2c&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkomTSEEHo2boQloRtNpXQ4eBf60wIr1IIgH3f1vyvQVk0OsFC%2Bs9V7HtWrkYmex%2BGONXY%2FWORe8Ak%2Fj7%2FQOimTwy42%2ByYd9RqqhY%2BFdy3vVwdFuhGTH30ZNZfQEIm7i%2BR3Wiz59fszxqKw0pzphSJ5GwWDQDA5EsrGvr9krOJJKk9eRA4NG%2BYDSXm7li90UxLHRosAu7kC26TuPxoWMeo9icjcLCSBahEwslqN1gCgntBmADSguYIiyECJY8QJd02n9Pa8VyMr%2Bni8vlGYYxMd7T1eYRSJsMlrkOE%2Ff9OS9A%3D%3D%7Ctkp%3ABk9SR5rQj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
